datetime,0,3,5,6,8,9,11,12
2021-07-12 19:24:45.658115,NoKey, 168, 134, 34, 156, 223, 220, 157
2021-07-12 19:24:45.666617,NoKey, 168, 134, 34, 155, 223, 220, 157
2021-07-12 19:24:45.678796,NoKey, 167, 134, 34, 156, 223, 220, 157
2021-07-12 19:24:45.691361,NoKey, 166, 134, 34, 156, 223, 220, 157
2021-07-12 19:24:45.699688,NoKey, 166, 134, 34, 155, 223, 220, 157
2021-07-12 19:24:45.711966,NoKey, 165, 134, 34, 156, 223, 220, 158
2021-07-12 19:24:45.720348,NoKey, 165, 133, 34, 156, 224, 220, 158
2021-07-12 19:24:45.732483,NoKey, 166, 133, 34, 156, 225, 220, 158
2021-07-12 19:24:45.744997,NoKey, 167, 133, 34, 155, 226, 220, 159
2021-07-12 19:24:45.753273,NoKey, 167, 131, 34, 156, 226, 220, 159
2021-07-12 19:24:45.765097,NoKey, 167, 130, 34, 156, 227, 220, 160
2021-07-12 19:24:45.777406,NoKey, 168, 129, 34, 156, 228, 220, 160
2021-07-12 19:24:45.785822,NoKey, 168, 127, 34, 156, 228, 221, 159
2021-07-12 19:24:45.798010,NoKey, 167, 125, 34, 157, 229, 220, 160
2021-07-12 19:24:45.806283,NoKey, 167, 124, 33, 158, 229, 221, 161
2021-07-12 19:24:45.818519,NoKey, 165, 124, 34, 160, 229, 221, 161
2021-07-12 19:24:45.830630,NoKey, 165, 124, 34, 160, 229, 222, 162
2021-07-12 19:24:45.838679,NoKey, 165, 124, 34, 161, 230, 222, 162
2021-07-12 19:24:45.851250,NoKey, 166, 124, 33, 162, 229, 223, 163
2021-07-12 19:24:45.863327,NoKey, 165, 123, 33, 163, 229, 223, 163
2021-07-12 19:24:45.867509,j,,,,,,,
2021-07-12 19:24:45.871509,NoKey, 166, 124, 34, 163, 229, 224, 164
2021-07-12 19:24:45.883664,NoKey, 166, 123, 33, 163, 229, 224, 164
2021-07-12 19:24:45.896198,NoKey, 165, 124, 34, 163, 229, 224, 164
2021-07-12 19:24:45.904397,NoKey, 166, 124, 33, 163, 228, 224, 164
2021-07-12 19:24:45.916718,NoKey, 166, 124, 34, 164, 226, 224, 164
2021-07-12 19:24:45.925089,NoKey, 167, 125, 33, 164, 222, 224, 164
2021-07-12 19:24:45.936882,NoKey, 167, 124, 33, 165, 225, 224, 164
2021-07-12 19:24:45.949491,NoKey, 168, 125, 33, 165, 225, 224, 164
2021-07-12 19:24:45.957535,NoKey, 170, 124, 34, 165, 226, 224, 165
2021-07-12 19:24:45.969551,NoKey, 171, 124, 34, 165, 226, 224, 165
2021-07-12 19:24:45.979159,o,,,,,,,
2021-07-12 19:24:45.981780,NoKey, 173, 124, 33, 163, 227, 224, 165
2021-07-12 19:24:45.989966,NoKey, 174, 124, 33, 162, 230, 224, 166
2021-07-12 19:24:46.002156,NoKey, 177, 125, 33, 160, 233, 224, 166
2021-07-12 19:24:46.010709,NoKey, 179, 124, 33, 158, 234, 225, 167
2021-07-12 19:24:46.023110,NoKey, 181, 124, 33, 152, 237, 224, 168
2021-07-12 19:24:46.035407,NoKey, 183, 124, 33, 148, 240, 224, 168
2021-07-12 19:24:46.043840,NoKey, 183, 122, 33, 144, 242, 225, 169
2021-07-12 19:24:46.055843,NoKey, 184, 123, 33, 142, 244, 225, 170
2021-07-12 19:24:46.068093,NoKey, 185, 122, 32, 143, 244, 225, 171
2021-07-12 19:24:46.076587,NoKey, 185, 122, 33, 143, 245, 225, 171
2021-07-12 19:24:46.088625,NoKey, 185, 122, 33, 143, 245, 226, 172
2021-07-12 19:24:46.090908,u,,,,,,,
2021-07-12 19:24:46.100418,NoKey, 185, 122, 33, 145, 246, 226, 173
2021-07-12 19:24:46.108879,NoKey, 185, 122, 33, 144, 246, 226, 173
2021-07-12 19:24:46.121713,NoKey, 185, 122, 32, 146, 246, 226, 173
2021-07-12 19:24:46.129704,NoKey, 185, 122, 33, 146, 246, 226, 173
2021-07-12 19:24:46.142070,NoKey, 185, 122, 33, 147, 247, 227, 173
2021-07-12 19:24:46.154185,NoKey, 185, 123, 33, 148, 247, 227, 173
2021-07-12 19:24:46.162758,NoKey, 184, 122, 33, 148, 246, 227, 174
2021-07-12 19:24:46.174548,NoKey, 185, 122, 33, 148, 247, 226, 174
2021-07-12 19:24:46.186892,NoKey, 183, 122, 32, 149, 247, 227, 173
2021-07-12 19:24:46.195697,NoKey, 183, 121, 32, 149, 247, 227, 172
2021-07-12 19:24:46.207158,NoKey, 181, 120, 33, 149, 246, 227, 171
2021-07-12 19:24:46.215885,NoKey, 180, 119, 33, 150, 246, 227, 169
2021-07-12 19:24:46.227787,NoKey, 178, 119, 33, 150, 246, 227, 168
2021-07-12 19:24:46.240247,NoKey, 176, 118, 33, 150, 245, 226, 167
2021-07-12 19:24:46.248597,NoKey, 175, 116, 33, 150, 243, 226, 165
2021-07-12 19:24:46.260817,NoKey, 173, 114, 33, 150, 242, 226, 164
2021-07-12 19:24:46.272693,NoKey, 172, 112, 32, 150, 241, 225, 163
2021-07-12 19:24:46.281346,NoKey, 171, 111, 32, 150, 240, 224, 161
2021-07-12 19:24:46.293705,NoKey, 171, 109, 32, 150, 239, 224, 160
2021-07-12 19:24:46.305693,NoKey, 170, 108, 32, 150, 239, 222, 159
2021-07-12 19:24:46.314173,NoKey, 168, 105, 32, 149, 237, 219, 157
2021-07-12 19:24:46.326257,NoKey, 167, 103, 32, 149, 235, 215, 154
2021-07-12 19:24:46.334659,NoKey, 166, 99, 32, 148, 231, 211, 152
2021-07-12 19:24:46.346844,NoKey, 165, 97, 32, 147, 228, 207, 150
2021-07-12 19:24:46.358869,NoKey, 164, 96, 32, 147, 225, 204, 148
2021-07-12 19:24:46.367489,NoKey, 164, 94, 32, 146, 223, 202, 145
2021-07-12 19:24:46.379873,NoKey, 164, 94, 32, 145, 222, 200, 145
2021-07-12 19:24:46.391774,NoKey, 164, 93, 32, 145, 222, 198, 144
2021-07-12 19:24:46.400013,NoKey, 164, 94, 32, 144, 221, 197, 143
2021-07-12 19:24:46.412273,NoKey, 164, 93, 32, 144, 221, 197, 143
2021-07-12 19:24:46.420368,NoKey, 164, 94, 32, 144, 221, 196, 143
2021-07-12 19:24:46.432531,NoKey, 164, 94, 32, 144, 221, 196, 143
2021-07-12 19:24:46.445004,NoKey, 163, 94, 32, 144, 221, 197, 144
2021-07-12 19:24:46.453513,NoKey, 163, 95, 32, 144, 220, 197, 144
2021-07-12 19:24:46.465260,NoKey, 161, 95, 32, 144, 220, 197, 144
2021-07-12 19:24:46.473434,NoKey, 161, 95, 32, 144, 220, 198, 144
2021-07-12 19:24:46.485523,NoKey, 161, 95, 32, 145, 220, 198, 144
2021-07-12 19:24:46.498045,NoKey, 161, 96, 32, 144, 220, 198, 144
2021-07-12 19:24:46.506356,NoKey, 161, 96, 32, 144, 220, 198, 145
2021-07-12 19:24:46.519030,NoKey, 162, 97, 32, 145, 220, 199, 145
2021-07-12 19:24:46.530667,NoKey, 162, 97, 32, 144, 221, 199, 145
2021-07-12 19:24:46.539310,NoKey, 163, 97, 32, 145, 221, 199, 146
2021-07-12 19:24:46.551578,NoKey, 162, 98, 32, 145, 222, 199, 145
2021-07-12 19:24:46.559784,NoKey, 163, 98, 32, 145, 222, 199, 146
2021-07-12 19:24:46.571813,NoKey, 163, 98, 32, 146, 223, 201, 146
2021-07-12 19:24:46.584211,NoKey, 163, 98, 32, 146, 223, 201, 146
2021-07-12 19:24:46.592963,NoKey, 163, 98, 32, 146, 223, 201, 146
2021-07-12 19:24:46.604784,NoKey, 163, 99, 32, 146, 223, 202, 146
2021-07-12 19:24:46.616727,NoKey, 163, 99, 32, 146, 223, 202, 146
2021-07-12 19:24:46.625394,NoKey, 163, 99, 32, 146, 223, 202, 146
2021-07-12 19:24:46.637294,NoKey, 163, 99, 32, 146, 223, 202, 147
2021-07-12 19:24:46.646098,NoKey, 163, 100, 32, 146, 223, 203, 146
2021-07-12 19:24:46.658044,NoKey, 163, 99, 32, 146, 223, 202, 146
2021-07-12 19:24:46.670281,NoKey, 163, 100, 33, 146, 224, 203, 147
2021-07-12 19:24:46.678689,NoKey, 163, 100, 32, 147, 224, 202, 147
2021-07-12 19:24:46.690842,NoKey, 163, 100, 32, 147, 223, 203, 147
2021-07-12 19:24:46.702982,NoKey, 164, 100, 32, 147, 224, 203, 147
2021-07-12 19:24:46.711095,NoKey, 163, 100, 33, 147, 224, 203, 147
2021-07-12 19:24:46.723585,NoKey, 163, 100, 32, 147, 223, 203, 147
2021-07-12 19:24:46.732012,NoKey, 163, 101, 32, 147, 223, 203, 146
2021-07-12 19:24:46.744065,NoKey, 164, 101, 33, 147, 223, 203, 146
2021-07-12 19:24:46.756158,NoKey, 164, 101, 33, 147, 223, 203, 146
2021-07-12 19:24:46.764660,NoKey, 163, 102, 32, 147, 222, 203, 146
2021-07-12 19:24:46.776673,NoKey, 163, 102, 32, 147, 222, 203, 146
2021-07-12 19:24:46.788855,NoKey, 163, 102, 32, 147, 221, 203, 146
2021-07-12 19:24:46.797377,NoKey, 162, 103, 33, 147, 221, 203, 146
2021-07-12 19:24:46.809462,NoKey, 163, 102, 32, 147, 222, 203, 146
2021-07-12 19:24:46.821587,NoKey, 163, 104, 32, 147, 221, 203, 145
2021-07-12 19:24:46.830279,NoKey, 163, 104, 32, 147, 222, 203, 145
2021-07-12 19:24:46.842378,NoKey, 162, 104, 33, 147, 222, 203, 145
2021-07-12 19:24:46.850646,NoKey, 163, 104, 32, 147, 222, 203, 145
2021-07-12 19:24:46.862876,NoKey, 163, 103, 32, 147, 222, 204, 145
2021-07-12 19:24:46.874947,NoKey, 163, 104, 32, 147, 222, 203, 145
2021-07-12 19:24:46.883398,NoKey, 163, 104, 32, 147, 222, 204, 145
2021-07-12 19:24:46.895542,NoKey, 163, 104, 32, 147, 221, 203, 145
2021-07-12 19:24:46.907546,NoKey, 163, 103, 32, 147, 222, 204, 145
2021-07-12 19:24:46.916141,NoKey, 163, 104, 32, 147, 222, 203, 145
2021-07-12 19:24:46.928182,NoKey, 163, 104, 32, 147, 222, 203, 145
2021-07-12 19:24:46.940526,NoKey, 163, 104, 32, 147, 221, 204, 145
2021-07-12 19:24:46.948907,NoKey, 163, 104, 32, 148, 221, 204, 145
2021-07-12 19:24:46.961168,NoKey, 164, 104, 32, 147, 220, 203, 145
2021-07-12 19:24:46.969395,NoKey, 164, 104, 33, 148, 220, 203, 146
2021-07-12 19:24:46.981275,NoKey, 163, 104, 32, 148, 219, 204, 145
2021-07-12 19:24:46.993578,NoKey, 163, 105, 32, 148, 218, 206, 145
2021-07-12 19:24:47.001837,NoKey, 163, 105, 33, 150, 218, 208, 145
2021-07-12 19:24:47.013841,NoKey, 163, 106, 32, 153, 215, 210, 145
2021-07-12 19:24:47.026009,NoKey, 163, 108, 32, 156, 211, 213, 145
2021-07-12 19:24:47.034351,NoKey, 164, 110, 33, 159, 209, 215, 144
2021-07-12 19:24:47.046642,NoKey, 164, 112, 33, 163, 210, 218, 143
2021-07-12 19:24:47.054991,NoKey, 166, 113, 33, 167, 210, 221, 143
2021-07-12 19:24:47.067234,NoKey, 167, 116, 33, 171, 211, 223, 144
2021-07-12 19:24:47.079496,NoKey, 168, 120, 33, 176, 213, 225, 145
2021-07-12 19:24:47.087853,NoKey, 171, 123, 33, 182, 214, 228, 146
2021-07-12 19:24:47.100503,NoKey, 174, 127, 33, 186, 215, 230, 148
2021-07-12 19:24:47.112593,NoKey, 178, 132, 33, 191, 216, 232, 149
2021-07-12 19:24:47.120795,NoKey, 181, 137, 33, 195, 218, 234, 151
2021-07-12 19:24:47.133121,NoKey, 185, 143, 33, 199, 218, 236, 152
2021-07-12 19:24:47.145296,NoKey, 189, 146, 33, 201, 218, 237, 153
2021-07-12 19:24:47.153663,NoKey, 193, 149, 34, 202, 218, 238, 154
2021-07-12 19:24:47.165595,NoKey, 195, 152, 33, 204, 220, 239, 154
2021-07-12 19:24:47.173783,NoKey, 196, 154, 34, 205, 220, 239, 154
2021-07-12 19:24:47.186355,[del],,,,,,,
2021-07-12 19:24:47.186765,NoKey, 197, 156, 34, 206, 224, 240, 157
2021-07-12 19:24:47.198083,NoKey, 198, 156, 34, 206, 223, 240, 158
2021-07-12 19:24:47.206573,NoKey, 198, 157, 34, 206, 223, 240, 158
2021-07-12 19:24:47.218718,NoKey, 198, 156, 34, 206, 220, 240, 159
2021-07-12 19:24:47.231034,NoKey, 197, 156, 34, 205, 219, 240, 161
2021-07-12 19:24:47.239960,NoKey, 199, 156, 34, 206, 220, 240, 161
2021-07-12 19:24:47.251651,NoKey, 198, 156, 33, 205, 218, 240, 162
2021-07-12 19:24:47.259955,NoKey, 198, 156, 33, 205, 215, 240, 161
2021-07-12 19:24:47.272361,NoKey, 197, 155, 34, 205, 215, 240, 161
2021-07-12 19:24:47.284621,NoKey, 197, 155, 34, 205, 215, 240, 161
2021-07-12 19:24:47.292978,NoKey, 197, 155, 34, 205, 214, 240, 162
2021-07-12 19:24:47.305124,NoKey, 197, 157, 34, 206, 214, 240, 162
2021-07-12 19:24:47.317159,NoKey, 196, 157, 34, 206, 212, 240, 162
2021-07-12 19:24:47.325701,NoKey, 194, 157, 34, 206, 212, 240, 162
2021-07-12 19:24:47.328394,[del],,,,,,,
2021-07-12 19:24:47.337290,NoKey, 194, 158, 34, 206, 213, 240, 161
2021-07-12 19:24:47.349790,NoKey, 194, 159, 34, 207, 215, 240, 162
2021-07-12 19:24:47.358500,NoKey, 194, 158, 34, 206, 214, 240, 161
2021-07-12 19:24:47.370534,NoKey, 194, 159, 34, 206, 213, 240, 161
2021-07-12 19:24:47.379007,NoKey, 194, 159, 34, 206, 212, 240, 162
2021-07-12 19:24:47.391260,NoKey, 194, 158, 34, 206, 211, 240, 162
2021-07-12 19:24:47.403166,NoKey, 193, 158, 34, 205, 210, 240, 160
2021-07-12 19:24:47.411729,NoKey, 193, 158, 34, 205, 210, 240, 160
2021-07-12 19:24:47.423966,NoKey, 192, 158, 34, 205, 210, 240, 160
2021-07-12 19:24:47.435738,NoKey, 192, 158, 34, 206, 209, 240, 160
2021-07-12 19:24:47.444257,NoKey, 192, 158, 34, 205, 208, 239, 160
2021-07-12 19:24:47.456497,NoKey, 191, 159, 34, 206, 208, 240, 159
2021-07-12 19:24:47.464534,[del],,,,,,,
2021-07-12 19:24:47.465101,NoKey, 190, 160, 34, 206, 209, 240, 159
2021-07-12 19:24:47.476606,NoKey, 190, 161, 34, 207, 209, 240, 158
2021-07-12 19:24:47.488990,NoKey, 190, 161, 34, 206, 209, 240, 158
2021-07-12 19:24:47.497838,NoKey, 189, 161, 35, 207, 209, 240, 158
2021-07-12 19:24:47.510107,NoKey, 189, 161, 34, 207, 208, 240, 159
2021-07-12 19:24:47.522059,NoKey, 188, 161, 34, 207, 209, 240, 159
2021-07-12 19:24:47.530497,NoKey, 188, 161, 34, 207, 210, 239, 159
2021-07-12 19:24:47.542669,NoKey, 187, 160, 34, 206, 211, 239, 159
2021-07-12 19:24:47.554454,NoKey, 186, 160, 34, 204, 213, 238, 160
2021-07-12 19:24:47.563204,NoKey, 186, 158, 34, 202, 214, 236, 160
2021-07-12 19:24:47.576850,NoKey, 185, 155, 34, 201, 214, 236, 158
2021-07-12 19:24:47.583711,NoKey, 179, 151, 34, 200, 213, 234, 157
2021-07-12 19:24:47.596006,NoKey, 174, 147, 34, 198, 213, 231, 155
2021-07-12 19:24:47.608090,NoKey, 171, 142, 34, 195, 213, 228, 154
2021-07-12 19:24:47.616668,NoKey, 168, 137, 34, 192, 210, 224, 155
2021-07-12 19:24:47.628688,NoKey, 165, 132, 34, 187, 208, 222, 157
2021-07-12 19:24:47.640757,NoKey, 165, 127, 33, 183, 207, 219, 158
2021-07-12 19:24:47.649339,NoKey, 165, 123, 33, 178, 207, 218, 159
2021-07-12 19:24:47.661301,NoKey, 164, 122, 33, 175, 207, 217, 160
2021-07-12 19:24:47.669772,NoKey, 163, 122, 34, 173, 208, 216, 162
2021-07-12 19:24:47.681980,NoKey, 164, 122, 33, 172, 207, 216, 163
2021-07-12 19:24:47.693802,NoKey, 164, 121, 33, 171, 207, 216, 165
2021-07-12 19:24:47.702423,NoKey, 165, 121, 33, 170, 207, 216, 165
2021-07-12 19:24:47.714711,NoKey, 166, 122, 33, 169, 207, 216, 166
2021-07-12 19:24:47.726788,NoKey, 170, 122, 33, 168, 206, 216, 166
2021-07-12 19:24:47.735290,NoKey, 172, 120, 33, 167, 207, 217, 166
2021-07-12 19:24:47.744044,b,,,,,,,
2021-07-12 19:24:47.747108,NoKey, 174, 118, 34, 166, 208, 217, 166
2021-07-12 19:24:47.759096,NoKey, 176, 118, 33, 167, 209, 217, 167
2021-07-12 19:24:47.767542,NoKey, 177, 118, 34, 166, 210, 217, 166
2021-07-12 19:24:47.779990,NoKey, 178, 118, 33, 166, 210, 218, 166
2021-07-12 19:24:47.788796,NoKey, 177, 118, 34, 167, 210, 218, 165
2021-07-12 19:24:47.800712,NoKey, 176, 118, 33, 167, 210, 218, 165
2021-07-12 19:24:47.812926,NoKey, 176, 118, 33, 167, 210, 218, 165
2021-07-12 19:24:47.821278,NoKey, 176, 119, 33, 167, 210, 218, 165
2021-07-12 19:24:47.833518,NoKey, 175, 118, 34, 168, 210, 218, 164
2021-07-12 19:24:47.845342,NoKey, 174, 118, 33, 167, 210, 218, 164
2021-07-12 19:24:47.853978,NoKey, 173, 118, 33, 167, 210, 218, 163
2021-07-12 19:24:47.866266,NoKey, 171, 117, 33, 166, 210, 218, 163
2021-07-12 19:24:47.874298,NoKey, 170, 116, 33, 167, 211, 218, 162
2021-07-12 19:24:47.886771,NoKey, 168, 117, 33, 166, 211, 218, 162
2021-07-12 19:24:47.898822,NoKey, 167, 118, 33, 166, 211, 218, 161
2021-07-12 19:24:47.907430,NoKey, 168, 118, 33, 166, 211, 218, 162
2021-07-12 19:24:47.919103,NoKey, 169, 120, 34, 166, 211, 218, 162
2021-07-12 19:24:47.931291,NoKey, 170, 122, 33, 167, 211, 218, 163
2021-07-12 19:24:47.939471,NoKey, 170, 123, 33, 167, 212, 218, 162
2021-07-12 19:24:47.951672,NoKey, 171, 124, 33, 167, 213, 218, 162
2021-07-12 19:24:47.964117,NoKey, 171, 124, 34, 167, 213, 218, 163
2021-07-12 19:24:47.972210,NoKey, 172, 125, 34, 168, 213, 218, 163
2021-07-12 19:24:47.984617,NoKey, 172, 125, 33, 168, 213, 218, 163
2021-07-12 19:24:47.992626,NoKey, 173, 125, 34, 168, 213, 218, 164
2021-07-12 19:24:48.005085,NoKey, 173, 126, 33, 168, 214, 218, 164
2021-07-12 19:24:48.015213,i,,,,,,,
2021-07-12 19:24:48.017244,NoKey, 173, 125, 34, 168, 215, 218, 164
2021-07-12 19:24:48.025782,NoKey, 173, 125, 33, 168, 215, 218, 164
2021-07-12 19:24:48.038059,NoKey, 173, 125, 33, 168, 215, 219, 164
2021-07-12 19:24:48.049944,NoKey, 173, 126, 34, 168, 216, 219, 164
2021-07-12 19:24:48.058198,NoKey, 173, 126, 33, 168, 216, 219, 164
2021-07-12 19:24:48.070926,NoKey, 173, 126, 33, 168, 216, 219, 163
2021-07-12 19:24:48.079106,NoKey, 173, 125, 34, 168, 216, 219, 164
2021-07-12 19:24:48.091430,NoKey, 173, 124, 34, 168, 216, 219, 164
2021-07-12 19:24:48.103688,NoKey, 173, 125, 33, 168, 216, 219, 164
2021-07-12 19:24:48.112063,NoKey, 173, 124, 33, 168, 216, 219, 163
2021-07-12 19:24:48.126340,NoKey, 172, 123, 33, 168, 216, 219, 162
2021-07-12 19:24:48.136695,NoKey, 173, 123, 34, 168, 216, 219, 162
2021-07-12 19:24:48.144475,NoKey, 172, 122, 33, 169, 215, 219, 161
2021-07-12 19:24:48.156995,NoKey, 172, 122, 33, 169, 215, 219, 160
2021-07-12 19:24:48.169022,NoKey, 172, 121, 34, 169, 215, 219, 160
2021-07-12 19:24:48.177640,NoKey, 172, 122, 34, 169, 214, 220, 159
2021-07-12 19:24:48.189765,NoKey, 172, 122, 34, 171, 212, 221, 159
2021-07-12 19:24:48.197615,NoKey, 171, 123, 34, 172, 211, 222, 157
2021-07-12 19:24:48.210040,NoKey, 171, 125, 34, 173, 210, 223, 156
2021-07-12 19:24:48.222393,NoKey, 171, 127, 34, 178, 212, 225, 155
2021-07-12 19:24:48.230681,NoKey, 172, 129, 34, 182, 212, 227, 155
2021-07-12 19:24:48.242794,NoKey, 173, 133, 34, 187, 212, 229, 156
2021-07-12 19:24:48.255082,NoKey, 175, 138, 34, 191, 214, 231, 156
2021-07-12 19:24:48.263566,NoKey, 176, 144, 35, 195, 215, 233, 158
2021-07-12 19:24:48.275862,NoKey, 177, 149, 34, 198, 214, 235, 158
2021-07-12 19:24:48.284095,NoKey, 180, 153, 34, 201, 216, 237, 159
2021-07-12 19:24:48.296210,NoKey, 184, 159, 34, 203, 217, 238, 159
2021-07-12 19:24:48.308134,NoKey, 186, 163, 35, 205, 215, 239, 161
2021-07-12 19:24:48.316856,NoKey, 188, 166, 34, 205, 216, 240, 161
2021-07-12 19:24:48.329037,NoKey, 193, 169, 34, 207, 215, 240, 161
2021-07-12 19:24:48.341140,NoKey, 195, 170, 34, 207, 219, 240, 162
2021-07-12 19:24:48.349565,NoKey, 197, 172, 35, 208, 221, 240, 163
2021-07-12 19:24:48.361817,NoKey, 198, 173, 34, 210, 220, 241, 164
2021-07-12 19:24:48.369479,[del],,,,,,,
2021-07-12 19:24:48.373591,NoKey, 198, 174, 35, 213, 220, 241, 163
2021-07-12 19:24:48.382060,NoKey, 198, 174, 35, 214, 218, 241, 163
2021-07-12 19:24:48.393932,NoKey, 198, 174, 35, 214, 218, 241, 164
2021-07-12 19:24:48.402191,NoKey, 198, 174, 35, 215, 217, 241, 163
2021-07-12 19:24:48.415121,NoKey, 198, 173, 35, 214, 216, 241, 162
2021-07-12 19:24:48.426920,NoKey, 198, 174, 35, 213, 216, 240, 162
